Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Model,Price
2161,Toyota,2002,1.8,Electric,Manual,64541,Used,Corolla,47346.4
2162,Honda,2002,4,Petrol,Manual,106968,Like New,CR-V,28214.89
2163,BMW,2016,4.3,Diesel,Automatic,14892,Like New,5 Series,55145.17
2164,Mercedes,2006,3.1,Diesel,Manual,24815,New,GLC,31149.5
2165,Tesla,2013,4.5,Electric,Automatic,278411,Like New,Model X,87126.51
2166,Honda,2016,3.1,Electric,Manual,280412,Used,Civic,62695.84
2167,Audi,2017,3.5,Diesel,Manual,114463,New,A3,5022.86
2168,Ford,2012,1,Diesel,Manual,190732,New,Fiesta,81520
2169,Toyota,2019,4.5,Hybrid,Manual,196599,Used,Prius,36370.17
2170,Toyota,2019,4.3,Petrol,Manual,194451,Used,Camry,35419.76
2171,BMW,2020,1.2,Hybrid,Manual,172343,Used,5 Series,41390.97
2172,Honda,2017,2.8,Diesel,Manual,138307,Like New,Fit,64874.94
2173,Tesla,2003,5.9,Hybrid,Automatic,88757,New,Model S,46995.77
2174,BMW,2000,3.1,Hybrid,Manual,296753,Used,3 Series,64720.38
2175,Ford,2017,3.5,Diesel,Manual,254200,New,Fiesta,18944.17
2176,BMW,2000,5.5,Electric,Manual,23645,New,5 Series,97165.62
2177,Mercedes,2012,4.6,Diesel,Automatic,195630,Like New,GLC,74312.6
2178,Toyota,2019,3.9,Electric,Automatic,154473,New,Prius,28769.68
2179,Toyota,2019,5,Diesel,Manual,269915,Used,Camry,73796.14
2180,Audi,2022,5.3,Diesel,Manual,151460,Used,Q5,59627.42
2181,Audi,2009,3.3,Diesel,Manual,83251,New,A3,15372.95
2182,Tesla,2010,3.4,Petrol,Automatic,57042,New,Model 3,21928.66
2183,Ford,2008,2.9,Electric,Manual,196945,Like New,Fiesta,8924.27
2184,Mercedes,2008,5.8,Petrol,Automatic,47024,Used,GLC,81877.62
2185,Honda,2004,4.5,Diesel,Manual,154522,Used,CR-V,57411.95
2186,BMW,2000,1.4,Hybrid,Automatic,56965,New,X3,35091.12
2187,Tesla,2016,5.3,Petrol,Automatic,272201,New,Model X,17002.77
2188,Ford,2021,3.4,Electric,Manual,224321,New,Fiesta,50984.36
2189,Audi,2001,1.3,Diesel,Manual,271127,Used,A4,54899.83
2190,BMW,2023,3.7,Petrol,Manual,19995,New,3 Series,71685.11
2191,Audi,2012,3.1,Hybrid,Manual,114587,Like New,Q5,97144.03
2192,BMW,2008,5.4,Petrol,Manual,233076,Like New,X5,46319.83
2193,Honda,2003,2,Electric,Manual,222700,New,Accord,43573.25
2194,Ford,2004,5.1,Petrol,Manual,38886,Like New,Focus,40143.35
2195,BMW,2010,3.8,Hybrid,Automatic,95149,Like New,X3,83557.77
2196,Mercedes,2023,1.3,Hybrid,Manual,94020,Like New,C-Class,19850.14
2197,Tesla,2018,5.9,Electric,Manual,2673,Like New,Model Y,37662.23
2198,Toyota,2020,3.6,Hybrid,Automatic,23466,Like New,Corolla,73872.23
2199,Mercedes,2002,2.5,Diesel,Manual,237626,Used,GLA,6491.02
2200,Mercedes,2011,3.3,Hybrid,Manual,50406,New,C-Class,32491.17
2201,Tesla,2018,5.3,Diesel,Manual,69284,Like New,Model X,65937.48
2202,Toyota,2018,2.5,Petrol,Manual,235718,New,Corolla,22665.45
2203,Mercedes,2012,2,Diesel,Automatic,13665,Like New,GLC,33757.5
2204,BMW,2006,1.6,Diesel,Automatic,20641,Used,X3,51174.28
2205,BMW,2014,2.5,Petrol,Manual,35797,Used,X5,45092.24
2206,BMW,2022,4.9,Hybrid,Manual,215838,Like New,5 Series,15072.58
2207,Toyota,2006,3.4,Diesel,Automatic,102339,Like New,RAV4,94132.36
2208,Mercedes,2007,2.1,Hybrid,Manual,113431,Like New,C-Class,9207.81
2209,Toyota,2004,1.8,Petrol,Automatic,232275,Used,Prius,76225.56
2210,BMW,2020,2.7,Electric,Automatic,283317,Used,X3,11785.16
2211,Tesla,2013,5.7,Hybrid,Automatic,144294,New,Model X,49393.1
2212,Mercedes,2003,2.7,Hybrid,Manual,181136,Used,C-Class,21664.07
2213,Mercedes,2022,5.9,Electric,Manual,168082,Like New,GLA,18404.29
2214,Audi,2009,3.4,Electric,Manual,253301,New,Q5,16960.31
2215,Audi,2019,1.9,Petrol,Automatic,18095,Used,A3,48014.73
2216,Honda,2014,5.5,Hybrid,Manual,123554,Used,Accord,53971.07
2217,Ford,2017,3.3,Hybrid,Manual,234989,Like New,Explorer,17671.53
2218,Audi,2019,4.5,Petrol,Automatic,89023,New,Q7,98042.59
2219,Toyota,2012,5.9,Hybrid,Manual,107181,Used,Corolla,29487.76
2220,Audi,2007,1.3,Diesel,Manual,222310,Used,A3,48589.93
2221,Honda,2008,1.5,Diesel,Manual,282744,Like New,CR-V,25545.61
2222,Mercedes,2015,4.6,Diesel,Automatic,264610,New,GLA,51922.65
2223,Honda,2018,2.4,Hybrid,Manual,256349,New,Civic,76821.58
2224,Mercedes,2015,1.9,Diesel,Automatic,176169,New,E-Class,54504.69
2225,Tesla,2006,1.2,Diesel,Automatic,53276,New,Model X,32136.64
2226,Tesla,2013,1.1,Petrol,Automatic,269072,Like New,Model 3,28597.68
2227,Mercedes,2013,4.9,Petrol,Manual,205719,Used,C-Class,77098.77
2228,Ford,2003,1.7,Electric,Manual,171960,Used,Explorer,16232.63
2229,Audi,2014,3.3,Electric,Manual,226097,New,Q7,40146.82
2230,Toyota,2002,4,Electric,Automatic,174904,New,Prius,19390.86
2231,Toyota,2004,3.1,Electric,Automatic,116196,New,Camry,29507.7
2232,BMW,2000,1.1,Petrol,Manual,9404,Used,X5,19504.91
2233,Mercedes,2002,4.9,Petrol,Automatic,209190,Used,E-Class,89243.39
2234,Toyota,2014,1.1,Petrol,Manual,113187,New,Prius,74530.9
2235,Ford,2023,4.8,Diesel,Manual,27684,Like New,Fiesta,58288.09
2236,Mercedes,2007,5.5,Diesel,Manual,68591,Used,GLA,26320.4
2237,Ford,2003,3.2,Electric,Manual,208794,Used,Fiesta,53471.55
2238,Toyota,2001,3.7,Diesel,Manual,264826,New,RAV4,54479.15
2239,Toyota,2023,3.4,Hybrid,Manual,111186,Like New,Corolla,61088.35
2240,BMW,2023,2.9,Petrol,Manual,243181,New,3 Series,10708.09
2241,Toyota,2009,5.4,Electric,Automatic,21832,New,Prius,97425.69
2242,Mercedes,2003,5.5,Electric,Manual,16997,Like New,GLC,49216.7
2243,Tesla,2002,2.7,Hybrid,Automatic,296784,Like New,Model Y,93020.52
2244,Mercedes,2001,4.1,Diesel,Automatic,40491,Like New,E-Class,5931.77
2245,Mercedes,2016,5.6,Electric,Manual,63043,Used,E-Class,28518.05
2246,BMW,2022,5.8,Diesel,Automatic,128568,New,3 Series,14879.58
2247,BMW,2020,3.5,Diesel,Automatic,72725,Used,3 Series,78113.54
2248,Toyota,2023,3.3,Hybrid,Automatic,128131,Like New,RAV4,35411.88
2249,Honda,2019,2.4,Electric,Manual,45520,Used,Fit,84846.79
2250,Honda,2022,5.8,Diesel,Manual,109869,Like New,Civic,84076.61
2251,BMW,2012,1.7,Diesel,Manual,64442,Like New,5 Series,68440.51
2252,Toyota,2004,3.9,Hybrid,Manual,261025,New,Camry,68249.27
2253,Honda,2020,2.4,Hybrid,Manual,152842,New,CR-V,71515.17
2254,Toyota,2008,2.4,Diesel,Automatic,178570,New,Corolla,69007.56
2255,Toyota,2021,3,Hybrid,Automatic,123447,Used,RAV4,41756.29
2256,Toyota,2005,6,Diesel,Manual,61477,New,Corolla,69868.63
2257,Audi,2004,1.3,Electric,Automatic,244,Like New,Q7,90253.66
2258,Mercedes,2009,3.9,Petrol,Automatic,177561,New,GLA,36594.48
2259,Toyota,2007,1.4,Hybrid,Automatic,290534,Used,Camry,94764.46
2260,Audi,2006,1.8,Petrol,Automatic,10247,New,Q7,6290.25
2261,BMW,2006,3.2,Diesel,Manual,200123,New,3 Series,38162.84
2262,Honda,2005,3.6,Diesel,Manual,190791,New,Accord,17549.35
2263,Mercedes,2020,2.3,Diesel,Manual,207358,Used,GLA,17028.88
2264,Tesla,2019,2.6,Petrol,Automatic,291727,Like New,Model S,82465.8
2265,Honda,2002,1.4,Diesel,Automatic,139148,Like New,Accord,92244.99
2266,Mercedes,2018,2.5,Hybrid,Manual,146123,Like New,E-Class,78887.03
2267,Tesla,2021,5.8,Electric,Manual,28670,New,Model Y,97778.49
2268,Honda,2014,5.7,Electric,Automatic,10236,New,Civic,25551.25
2269,Mercedes,2003,2.7,Hybrid,Manual,35568,Used,E-Class,18375.99
2270,Honda,2011,3.9,Electric,Manual,107327,Like New,Accord,54466.86
2271,Honda,2005,5.5,Petrol,Automatic,255745,New,Fit,83758.57
2272,Tesla,2018,1,Diesel,Automatic,278496,New,Model Y,8784.71
2273,Honda,2003,5.1,Diesel,Manual,125721,New,CR-V,99578.74
2274,Honda,2014,5.7,Diesel,Automatic,259291,Used,CR-V,62213.36
2275,Tesla,2008,1.5,Petrol,Manual,156228,Like New,Model 3,97999.47
2276,BMW,2004,1.8,Petrol,Automatic,55904,Used,X3,39682.76
2277,Toyota,2012,5.8,Petrol,Automatic,278252,Like New,Camry,48512.26
2278,Ford,2022,3.7,Hybrid,Manual,264997,Like New,Fiesta,76474.34
2279,Audi,2017,1.1,Petrol,Automatic,266320,New,A4,80306.54
2280,Ford,2004,2.3,Electric,Manual,100459,New,Explorer,27138.14
2281,Ford,2015,3.2,Hybrid,Automatic,185922,New,Mustang,93331.1
2282,Mercedes,2018,4.5,Hybrid,Manual,137901,New,E-Class,87405.2
2283,Toyota,2013,4.7,Hybrid,Automatic,123225,New,RAV4,6729.5
2284,Mercedes,2015,6,Petrol,Automatic,235847,Like New,GLA,17213.97
2285,Toyota,2014,2.4,Hybrid,Manual,221738,New,Corolla,52129.23
2286,Tesla,2021,3.7,Petrol,Automatic,110893,New,Model S,48790.77
2287,Tesla,2003,3.7,Petrol,Manual,242726,Used,Model X,72297.13
2288,Toyota,2006,3,Hybrid,Automatic,196914,Used,Camry,13522.58
2289,Honda,2015,1.8,Diesel,Automatic,181880,Like New,Civic,66261.25
2290,BMW,2023,5.9,Diesel,Manual,6611,Like New,3 Series,63555.14
2291,Honda,2021,5.3,Hybrid,Automatic,247524,Used,CR-V,27193.86
2292,BMW,2020,3.5,Diesel,Automatic,295187,Used,X3,56527.43
2293,Mercedes,2021,4,Electric,Manual,136343,New,E-Class,26109.68
2294,BMW,2020,2.1,Electric,Automatic,190191,New,X3,18957.69
2295,Mercedes,2007,3.7,Petrol,Manual,142645,Like New,GLA,59447.82
2296,Tesla,2016,4.5,Diesel,Manual,152481,Used,Model Y,97860.06
2297,Ford,2015,3.6,Electric,Manual,286608,Like New,Mustang,27508.67
2298,Tesla,2022,6,Hybrid,Automatic,249220,New,Model 3,38756.93
2299,Tesla,2009,4.1,Diesel,Automatic,118523,Like New,Model 3,29374.46
2300,Ford,2009,2.9,Electric,Manual,20662,Like New,Explorer,30313.68
2301,BMW,2001,4.9,Electric,Automatic,280372,Like New,X3,43398.25
2302,BMW,2008,1.9,Hybrid,Manual,60721,New,3 Series,71676.27
2303,Mercedes,2016,2.9,Petrol,Automatic,138458,Like New,GLC,8686.43
2304,Honda,2010,2.7,Hybrid,Manual,269006,New,Fit,95926.8
2305,Mercedes,2009,3.2,Petrol,Manual,40108,Used,C-Class,9396.59
2306,Honda,2021,4.9,Electric,Automatic,91788,Like New,Civic,88719.05
2307,Tesla,2016,3.4,Petrol,Manual,244437,Like New,Model Y,89965.92
2308,Ford,2003,5,Electric,Manual,237011,New,Focus,54826.47
2309,Tesla,2015,3.9,Electric,Automatic,158273,Like New,Model S,18014.7
2310,Toyota,2019,2.7,Diesel,Manual,49966,New,Camry,58688.87
2311,BMW,2014,5,Petrol,Manual,185846,Like New,3 Series,64720.06
2312,Honda,2020,2.2,Petrol,Automatic,272530,Used,Accord,86487.1
2313,Mercedes,2004,2.1,Petrol,Manual,77228,Used,C-Class,57335.06
2314,Ford,2005,3.5,Hybrid,Manual,146297,Used,Focus,44017.39
2315,Honda,2016,2.3,Diesel,Manual,43021,Like New,Fit,84637.66
2316,Mercedes,2000,1,Diesel,Manual,149333,Like New,E-Class,98190.42
2317,BMW,2018,4.2,Diesel,Manual,252646,Used,X5,66284.8
2318,Tesla,2003,3.6,Hybrid,Manual,86755,Used,Model Y,88066.77
2319,BMW,2016,3.2,Petrol,Manual,66330,New,3 Series,61879.84
2320,Audi,2008,5.8,Petrol,Manual,178438,New,A3,70529.86
2321,Toyota,2023,3.9,Petrol,Automatic,45313,Used,Prius,70375.88
2322,Audi,2001,5.3,Diesel,Manual,234729,Used,Q5,71954.76
2323,Ford,2007,1.7,Diesel,Manual,232783,Like New,Focus,35496.28
2324,Honda,2014,3.8,Electric,Automatic,289176,Used,Civic,59687.83
2325,Ford,2006,5.3,Hybrid,Manual,148430,New,Focus,61442.88
2326,Tesla,2005,3.9,Hybrid,Manual,28365,New,Model Y,34931.8
2327,Mercedes,2000,4.6,Diesel,Manual,275333,New,GLC,38235.97
2328,BMW,2014,2.9,Electric,Manual,7248,New,3 Series,77413.44
2329,Audi,2022,1.5,Petrol,Manual,4369,New,Q7,60358.76
2330,Audi,2006,3.3,Diesel,Manual,290749,New,A3,19175.06
2331,Tesla,2016,3,Hybrid,Automatic,171955,Used,Model X,84575.51
2332,Audi,2001,5.3,Hybrid,Automatic,33055,New,Q5,88895.86
2333,Tesla,2008,2.2,Hybrid,Automatic,199803,New,Model 3,49283.41
2334,Ford,2008,5.8,Petrol,Automatic,269594,New,Focus,24846.21
2335,BMW,2012,5.8,Hybrid,Automatic,133997,New,5 Series,95022.62
2336,Honda,2005,2.2,Petrol,Manual,50272,Used,Civic,88815.61
2337,Mercedes,2005,2.7,Petrol,Manual,5310,Like New,GLA,28216.27
2338,Honda,2019,5.5,Petrol,Manual,31817,Like New,Fit,14081.4
2339,Ford,2019,5.8,Diesel,Manual,215888,Like New,Mustang,46862.09
2340,Mercedes,2020,3.2,Petrol,Manual,82641,Like New,C-Class,69257.71
2341,Audi,2002,2.6,Electric,Automatic,215155,New,Q7,21661.92
2342,Toyota,2016,3.6,Hybrid,Automatic,207382,Like New,Corolla,53755.2
2343,Ford,2016,4.4,Diesel,Manual,15457,Like New,Explorer,45414.47
2344,Ford,2011,2.4,Hybrid,Manual,42311,Used,Mustang,89602.36
2345,BMW,2015,4.7,Petrol,Manual,151958,Used,X5,45808.83
2346,Honda,2014,1.3,Diesel,Automatic,123573,Used,Accord,55708.76
2347,Ford,2012,1.2,Electric,Automatic,298325,New,Fiesta,95752.19
2348,Ford,2022,2.9,Petrol,Manual,164334,New,Focus,33470.72
2349,Audi,2000,2.8,Hybrid,Automatic,263272,New,A3,32454.14
2350,Audi,2016,2.6,Electric,Manual,79522,Used,A3,80961.53
2351,Mercedes,2002,3.5,Petrol,Automatic,163394,Like New,E-Class,31366.2
2352,Tesla,2014,2.6,Electric,Automatic,48929,Used,Model 3,84027.26
2353,Tesla,2003,2,Petrol,Manual,81696,New,Model 3,14075.88
2354,Toyota,2003,2.5,Diesel,Automatic,271952,Used,Corolla,15569.82
2355,Tesla,2017,5.9,Petrol,Automatic,95148,Like New,Model X,90625.72
2356,BMW,2016,3.1,Diesel,Manual,283869,New,5 Series,56377.17
2357,Toyota,2018,3.2,Petrol,Automatic,220026,Like New,Camry,73287.36
2358,Mercedes,2010,3.9,Petrol,Manual,83576,Like New,C-Class,26402.44
2359,Audi,2019,5.9,Hybrid,Automatic,20557,New,A4,20796.06
2360,Tesla,2002,2.2,Electric,Manual,21825,Like New,Model Y,84320.65
2361,Honda,2007,4.4,Electric,Manual,271142,Used,Fit,39069.22
2362,Audi,2013,4.6,Electric,Automatic,36080,Like New,A3,48228.1
2363,BMW,2000,4,Petrol,Automatic,258815,Like New,X5,7657.33
2364,Audi,2013,1.4,Petrol,Manual,188869,Like New,Q5,41658.67
2365,BMW,2001,4.4,Petrol,Automatic,146874,Used,5 Series,78191.59
2366,BMW,2022,1.3,Diesel,Automatic,42407,Like New,3 Series,83021.14
2367,BMW,2003,4,Diesel,Automatic,120283,Like New,X5,71381.7
2368,Mercedes,2023,4.7,Hybrid,Manual,13338,Used,GLC,70757.07
2369,BMW,2018,2.1,Petrol,Manual,76289,New,X5,53092.73
2370,BMW,2005,5.2,Electric,Manual,149967,New,X3,56141.29
2371,Honda,2000,1.2,Electric,Automatic,178982,New,CR-V,75550.02
2372,Toyota,2016,5.2,Hybrid,Automatic,109367,Like New,Camry,28493.67
2373,Ford,2007,3.3,Electric,Manual,117486,New,Fiesta,26994.12
2374,Toyota,2018,2.1,Hybrid,Manual,214209,Used,Corolla,95242.86
2375,BMW,2020,1.7,Petrol,Automatic,256055,Like New,3 Series,7630.54
2376,Honda,2000,5.8,Electric,Automatic,136421,Like New,Fit,18249.22
2377,Audi,2004,1.4,Petrol,Automatic,153535,Like New,Q5,59181.58
2378,Honda,2015,2,Diesel,Automatic,74935,New,Fit,75094.31
2379,BMW,2005,2.7,Electric,Manual,189864,New,X3,56099.65
2380,Honda,2007,4.1,Diesel,Automatic,275830,New,Civic,38731.08
2381,Tesla,2012,3.7,Electric,Automatic,63528,Like New,Model S,97907.73
2382,Honda,2015,1.6,Petrol,Manual,99811,Used,Fit,71866.01
2383,BMW,2002,2.4,Hybrid,Manual,284931,Like New,3 Series,83982.13
2384,Mercedes,2018,2.2,Petrol,Automatic,188499,Used,E-Class,8823.45
2385,Tesla,2011,2.1,Petrol,Manual,260141,Like New,Model S,27412.41
2386,Honda,2015,3.1,Petrol,Automatic,104887,Used,Accord,40546.25
2387,Ford,2010,4.5,Electric,Automatic,61086,Like New,Mustang,22347.13
2388,Ford,2009,2.1,Hybrid,Manual,255494,Like New,Focus,11925.43
2389,Honda,2019,2.8,Diesel,Manual,63308,Used,CR-V,26383.71
2390,Mercedes,2003,3,Petrol,Automatic,277941,Used,E-Class,55695.38
2391,Audi,2011,5.9,Electric,Manual,267446,Used,Q7,71095.8
2392,BMW,2022,5.8,Diesel,Automatic,38059,Used,X3,78531.99
2393,Ford,2001,5,Petrol,Automatic,131980,Used,Explorer,9078.93
2394,Audi,2023,2.2,Diesel,Automatic,191324,Used,Q7,45658.69
2395,Honda,2021,1.3,Petrol,Manual,143949,Used,Accord,16610.1
2396,Audi,2018,2.6,Diesel,Automatic,276383,Used,Q7,45964.04
2397,Tesla,2004,2.3,Diesel,Automatic,27313,Like New,Model Y,46227.71
2398,Toyota,2007,3.5,Hybrid,Automatic,42103,Used,RAV4,52330.11
2399,Ford,2006,4.9,Hybrid,Manual,179480,Used,Focus,89818.91
2400,Honda,2013,5.3,Petrol,Automatic,88771,Like New,CR-V,81484.07
2401,BMW,2023,5.2,Electric,Automatic,126228,Like New,X3,65488.48
2402,Mercedes,2022,2.8,Hybrid,Automatic,91665,New,C-Class,89113.7
2403,Tesla,2002,4.4,Diesel,Manual,272678,New,Model X,69454.52
2404,Honda,2017,2.6,Hybrid,Automatic,279333,Used,CR-V,82791.22
2405,BMW,2015,1.3,Hybrid,Automatic,86067,Used,5 Series,58558.94
2406,Mercedes,2022,4.5,Petrol,Manual,273111,New,C-Class,54895.73
2407,Mercedes,2018,1,Hybrid,Manual,213063,New,GLC,73789.24
2408,Honda,2018,3,Hybrid,Automatic,270804,Used,Fit,6870.48
2409,Tesla,2017,2.6,Diesel,Automatic,129909,New,Model 3,70585.87
2410,Audi,2019,4.5,Hybrid,Automatic,140688,Used,A4,93779.23
2411,Audi,2015,4.8,Diesel,Manual,75976,Like New,A4,72824.5
2412,Mercedes,2007,2.5,Hybrid,Manual,233208,Like New,C-Class,8495.4
2413,Audi,2000,5.1,Hybrid,Automatic,179810,New,A3,40899.14
2414,Toyota,2016,2.5,Electric,Manual,275251,Like New,Corolla,81910.22
2415,Mercedes,2011,3.2,Hybrid,Automatic,192476,Like New,E-Class,96067.81
2416,Mercedes,2020,4.6,Diesel,Automatic,94182,Like New,C-Class,40165.52
2417,BMW,2010,4.5,Diesel,Manual,243153,Like New,5 Series,84913.44
2418,Audi,2004,5.9,Petrol,Automatic,278098,Used,Q5,87061.94
2419,Tesla,2011,2.1,Petrol,Manual,279087,Used,Model X,16712.21
2420,Mercedes,2016,4.3,Electric,Manual,40725,New,C-Class,85349.9
2421,Tesla,2005,4,Diesel,Automatic,10110,Like New,Model X,35803.74
2422,Toyota,2000,5.6,Diesel,Manual,278606,Like New,Corolla,61357.58
2423,BMW,2004,1.8,Diesel,Automatic,185153,Like New,X5,56201.4
2424,Honda,2013,4.8,Electric,Manual,66567,New,CR-V,67990.12
2425,Tesla,2004,3.8,Diesel,Automatic,182296,Used,Model 3,75344.14
2426,Mercedes,2021,2.4,Petrol,Automatic,113394,Like New,E-Class,46883.7
2427,Toyota,2023,3.4,Electric,Automatic,148940,Used,RAV4,89389.53
2428,Ford,2000,2.7,Petrol,Manual,22222,New,Explorer,81902.35
2429,Toyota,2017,3.9,Petrol,Automatic,79794,Used,Corolla,79615
2430,Toyota,2015,5.4,Electric,Manual,63924,Like New,Corolla,48533.45
2431,BMW,2008,3.8,Hybrid,Manual,99854,Used,3 Series,8569.42
2432,Honda,2018,4.2,Hybrid,Manual,260038,Used,Civic,51764.36
2433,Ford,2021,3.6,Petrol,Manual,243815,New,Mustang,90352.33
2434,Audi,2004,1.3,Hybrid,Manual,233127,New,A3,23092.76
2435,Audi,2001,2.2,Diesel,Automatic,141295,New,Q7,98346.28
2436,Tesla,2014,3.5,Electric,Manual,179238,New,Model Y,81730.61
2437,Toyota,2006,2.6,Petrol,Automatic,39369,Used,Camry,72433.83
2438,BMW,2003,1.9,Diesel,Automatic,274805,Used,3 Series,69330.2
2439,BMW,2000,3.5,Hybrid,Manual,146663,New,X5,60767.46
2440,Audi,2012,2.6,Diesel,Automatic,186307,New,A3,73463.68
2441,Tesla,2019,2.3,Hybrid,Automatic,270114,Like New,Model X,45081.03
2442,Tesla,2021,3.3,Petrol,Manual,47922,Like New,Model Y,85302.37
2443,Tesla,2006,1.7,Diesel,Automatic,292899,New,Model S,71152.87
2444,Ford,2014,5.6,Electric,Manual,120926,Used,Explorer,78269.05
2445,Honda,2022,5.3,Petrol,Manual,19416,New,Civic,80286.31
2446,Ford,2013,4.5,Diesel,Manual,13672,Used,Explorer,13746.65
2447,Mercedes,2022,1.5,Diesel,Automatic,128145,Used,GLA,10285.87
2448,Mercedes,2018,4.9,Hybrid,Automatic,178068,Like New,C-Class,81093.66
2449,Honda,2021,5,Petrol,Automatic,64,New,Accord,29641.48
2450,Audi,2023,4.8,Petrol,Automatic,68835,New,A3,60287.13
2451,Honda,2019,1.6,Petrol,Manual,201457,Used,CR-V,47152.53
2452,BMW,2023,4.2,Petrol,Manual,247795,New,X3,7093.72
2453,Mercedes,2017,5.2,Hybrid,Automatic,116916,Like New,C-Class,8826.72
2454,Toyota,2009,3.9,Electric,Manual,195346,Like New,Corolla,83576.9
2455,Toyota,2008,4.2,Petrol,Automatic,273010,New,Prius,62729.37
2456,Audi,2007,3.3,Hybrid,Manual,3889,New,Q7,54765.09
2457,BMW,2009,3.6,Electric,Manual,118194,Like New,5 Series,94713.45
2458,Ford,2016,1.2,Electric,Manual,124714,New,Explorer,21445.93
2459,BMW,2001,4.2,Hybrid,Manual,31335,Used,5 Series,29507.23
2460,Toyota,2005,1.4,Petrol,Manual,50547,New,Corolla,76890.21
2461,Toyota,2004,3.2,Electric,Automatic,157234,Used,Prius,78647.35
2462,Mercedes,2008,2.5,Petrol,Automatic,220521,New,E-Class,43465.23
2463,BMW,2004,3.7,Petrol,Manual,155759,New,X3,95342.95
2464,BMW,2017,1.7,Diesel,Automatic,273139,Like New,3 Series,94134.18
2465,Toyota,2019,4.5,Petrol,Manual,2631,Used,Prius,6178.92
2466,Ford,2008,5,Diesel,Manual,137039,Like New,Explorer,21371.15
2467,Audi,2016,1.8,Electric,Manual,64471,New,Q7,82920.85
2468,Tesla,2016,1.5,Hybrid,Manual,299260,Like New,Model Y,36845.59
2469,Audi,2011,1.7,Diesel,Automatic,133014,New,Q7,14068.95
2470,BMW,2006,5.4,Hybrid,Manual,47664,New,X3,79574.92
2471,Audi,2002,3.6,Electric,Automatic,159141,New,Q7,48185.43
2472,Toyota,2009,3.3,Petrol,Manual,87342,Used,Corolla,51779.02
2473,Toyota,2001,1.5,Electric,Manual,14407,Used,Prius,22705.09
2474,BMW,2002,4.2,Hybrid,Automatic,113926,Used,X3,67785.03
2475,BMW,2015,5.3,Electric,Manual,213053,Like New,X3,57367.93
2476,Tesla,2001,5.1,Petrol,Manual,17878,New,Model X,24633.93
2477,Tesla,2023,4.1,Electric,Automatic,83100,Like New,Model X,37331.49
2478,Mercedes,2009,1.4,Petrol,Automatic,223059,Like New,GLC,61703.53
2479,BMW,2005,1.6,Diesel,Automatic,43168,New,X3,92862.86
2480,Ford,2021,1.2,Hybrid,Manual,250396,Like New,Focus,92435.75
2481,Audi,2010,2.3,Petrol,Manual,250481,New,A4,32351.06
2482,BMW,2022,1.7,Petrol,Automatic,28004,New,3 Series,74883.99
2483,Honda,2006,2.3,Electric,Automatic,282615,New,Civic,78674.31
2484,Mercedes,2014,2.9,Diesel,Manual,91820,New,GLA,81838.19
2485,Honda,2005,5.7,Petrol,Manual,191239,Like New,Civic,59222.42
2486,Toyota,2019,4.1,Diesel,Automatic,102229,Like New,Prius,5998.26
2487,Tesla,2008,5.2,Diesel,Automatic,14568,Like New,Model 3,77359.25
2488,Audi,2021,4.6,Electric,Automatic,9466,Used,A3,15126.76
2489,BMW,2019,1.6,Petrol,Automatic,222129,Like New,X3,16102.78
2490,Honda,2011,4.7,Electric,Manual,57324,Like New,Fit,62534.36
2491,Audi,2018,2.4,Hybrid,Manual,146539,Used,Q5,98434.45
2492,Toyota,2019,4.2,Hybrid,Manual,75955,New,Prius,28041.25
2493,Tesla,2002,2.7,Petrol,Manual,147748,New,Model X,66352.03
2494,Ford,2014,6,Diesel,Automatic,94791,New,Focus,33847.1
2495,Mercedes,2001,2.3,Petrol,Manual,162586,Used,E-Class,90378.98
2496,Audi,2020,2.4,Petrol,Automatic,22650,Like New,Q5,61384.1
2497,Audi,2001,5.7,Hybrid,Manual,77701,Like New,A3,24710.35
2498,Ford,2021,1.1,Hybrid,Manual,272827,Like New,Fiesta,29902.45
2499,Audi,2002,4.5,Diesel,Manual,229164,Like New,Q5,46085.67
2500,Toyota,2005,4.6,Diesel,Automatic,80978,Used,RAV4,16594.14
